seed,load,tau_ms,cv,policy,requests,on_time_fraction_pct,late_fraction_pct,shed_fraction_pct,normalized_network_waste
205,0.2,50.0,0.5,DA-BALS-Stabilized,111,92.7927927927928,2.7027027027027026,4.504504504504505,0.0
205,0.2,50.0,1.0,DA-BALS-NoMargin,111,90.09009009009009,6.306306306306306,3.6036036036036037,0.0
205,0.2,50.0,1.0,DA-BALS-FixedMargin,111,85.58558558558559,2.7027027027027026,11.711711711711711,0.0
205,0.2,50.0,1.0,DA-BALS-Adaptive,111,82.88288288288288,1.8018018018018018,15.315315315315313,0.0
205,0.2,50.0,1.0,DA-BALS-Stabilized,111,89.1891891891892,6.306306306306306,4.504504504504505,0.0
205,0.4,0.0,0.0,DA-BALS-NoMargin,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,0.0,0.0,DA-BALS-FixedMargin,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,0.0,0.0,DA-BALS-Adaptive,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,0.0,0.0,DA-BALS-Stabilized,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,0.0,0.5,DA-BALS-NoMargin,204,92.15686274509804,1.4705882352941175,6.372549019607843,0.0
205,0.4,0.0,0.5,DA-BALS-FixedMargin,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,0.0,0.5,DA-BALS-Adaptive,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,0.0,0.5,DA-BALS-Stabilized,204,92.15686274509804,1.4705882352941175,6.372549019607843,0.0
205,0.4,0.0,1.0,DA-BALS-NoMargin,204,89.2156862745098,4.411764705882353,6.372549019607843,0.0
205,0.4,0.0,1.0,DA-BALS-FixedMargin,204,86.27450980392157,3.431372549019608,10.294117647058822,0.0
205,0.4,0.0,1.0,DA-BALS-Adaptive,204,80.3921568627451,3.431372549019608,16.176470588235293,0.0
205,0.4,0.0,1.0,DA-BALS-Stabilized,204,88.23529411764706,4.411764705882353,7.352941176470589,0.0
205,0.4,10.0,0.0,DA-BALS-NoMargin,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,10.0,0.0,DA-BALS-FixedMargin,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,10.0,0.0,DA-BALS-Adaptive,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,10.0,0.0,DA-BALS-Stabilized,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,10.0,0.5,DA-BALS-NoMargin,204,92.15686274509804,1.4705882352941175,6.372549019607843,0.0
205,0.4,10.0,0.5,DA-BALS-FixedMargin,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,10.0,0.5,DA-BALS-Adaptive,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,10.0,0.5,DA-BALS-Stabilized,204,92.15686274509804,1.4705882352941175,6.372549019607843,0.0
205,0.4,10.0,1.0,DA-BALS-NoMargin,204,89.2156862745098,4.411764705882353,6.372549019607843,0.0
205,0.4,10.0,1.0,DA-BALS-FixedMargin,204,86.27450980392157,3.431372549019608,10.294117647058822,0.0
205,0.4,10.0,1.0,DA-BALS-Adaptive,204,80.3921568627451,3.431372549019608,16.176470588235293,0.0
205,0.4,10.0,1.0,DA-BALS-Stabilized,204,87.74509803921569,4.411764705882353,7.8431372549019605,0.0
205,0.4,50.0,0.0,DA-BALS-NoMargin,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,50.0,0.0,DA-BALS-FixedMargin,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,50.0,0.0,DA-BALS-Adaptive,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,50.0,0.0,DA-BALS-Stabilized,204,93.62745098039215,0.0,6.372549019607843,0.0
205,0.4,50.0,0.5,DA-BALS-NoMargin,204,92.15686274509804,1.4705882352941175,6.372549019607843,0.0
205,0.4,50.0,0.5,DA-BALS-FixedMargin,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,50.0,0.5,DA-BALS-Adaptive,204,89.70588235294117,0.0,10.294117647058822,0.0
205,0.4,50.0,0.5,DA-BALS-Stabilized,204,92.15686274509804,1.4705882352941175,6.372549019607843,0.0
205,0.4,50.0,1.0,DA-BALS-NoMargin,204,89.2156862745098,4.411764705882353,6.372549019607843,0.0
205,0.4,50.0,1.0,DA-BALS-FixedMargin,204,86.27450980392157,3.431372549019608,10.294117647058822,0.0
205,0.4,50.0,1.0,DA-BALS-Adaptive,204,78.92156862745098,3.431372549019608,17.647058823529413,0.0
205,0.4,50.0,1.0,DA-BALS-Stabilized,204,87.74509803921569,4.411764705882353,7.8431372549019605,0.0
205,0.6,0.0,0.0,DA-BALS-NoMargin,308,88.96103896103897,0.974025974025974,10.064935064935066,0.0
205,0.6,0.0,0.0,DA-BALS-FixedMargin,308,84.74025974025975,0.0,15.259740259740258,0.0
205,0.6,0.0,0.0,DA-BALS-Adaptive,308,87.01298701298701,0.3246753246753247,12.662337662337661,0.0
205,0.6,0.0,0.0,DA-BALS-Stabilized,308,88.63636363636364,0.974025974025974,10.38961038961039,0.0
205,0.6,0.0,0.5,DA-BALS-NoMargin,308,88.63636363636364,1.2987012987012987,10.064935064935066,0.0
205,0.6,0.0,0.5,DA-BALS-FixedMargin,308,84.74025974025975,0.0,15.259740259740258,0.0
205,0.6,0.0,0.5,DA-BALS-Adaptive,308,86.68831168831169,0.6493506493506493,12.662337662337661,0.0
205,0.6,0.0,0.5,DA-BALS-Stabilized,308,87.98701298701299,1.2987012987012987,10.714285714285714,0.0
205,0.6,0.0,1.0,DA-BALS-NoMargin,308,87.33766233766234,2.5974025974025974,10.064935064935066,0.0
205,0.6,0.0,1.0,DA-BALS-FixedMargin,308,83.44155844155844,1.2987012987012987,15.259740259740258,0.0
205,0.6,0.0,1.0,DA-BALS-Adaptive,308,82.46753246753246,2.272727272727273,15.259740259740258,0.0
205,0.6,0.0,1.0,DA-BALS-Stabilized,308,86.68831168831169,2.5974025974025974,10.714285714285714,0.0
205,0.6,10.0,0.0,DA-BALS-NoMargin,308,88.96103896103897,0.974025974025974,10.064935064935066,0.0
205,0.6,10.0,0.0,DA-BALS-FixedMargin,308,84.74025974025975,0.0,15.259740259740258,0.0
205,0.6,10.0,0.0,DA-BALS-Adaptive,308,87.01298701298701,0.3246753246753247,12.662337662337661,0.0
205,0.6,10.0,0.0,DA-BALS-Stabilized,308,88.63636363636364,0.974025974025974,10.38961038961039,0.0
205,0.6,10.0,0.5,DA-BALS-NoMargin,308,88.63636363636364,1.2987012987012987,10.064935064935066,0.0
205,0.6,10.0,0.5,DA-BALS-FixedMargin,308,84.74025974025975,0.0,15.259740259740258,0.0
205,0.6,10.0,0.5,DA-BALS-Adaptive,308,86.68831168831169,0.6493506493506493,12.662337662337661,0.0
205,0.6,10.0,0.5,DA-BALS-Stabilized,308,87.98701298701299,1.2987012987012987,10.714285714285714,0.0
205,0.6,10.0,1.0,DA-BALS-NoMargin,308,87.33766233766234,2.5974025974025974,10.064935064935066,0.0
205,0.6,10.0,1.0,DA-BALS-FixedMargin,308,83.44155844155844,1.2987012987012987,15.259740259740258,0.0
205,0.6,10.0,1.0,DA-BALS-Adaptive,308,82.46753246753246,1.948051948051948,15.584415584415584,0.0
205,0.6,10.0,1.0,DA-BALS-Stabilized,308,86.68831168831169,2.5974025974025974,10.714285714285714,0.0
205,0.6,50.0,0.0,DA-BALS-NoMargin,308,88.96103896103897,0.974025974025974,10.064935064935066,0.0
205,0.6,50.0,0.0,DA-BALS-FixedMargin,308,84.74025974025975,0.0,15.259740259740258,0.0
205,0.6,50.0,0.0,DA-BALS-Adaptive,308,87.01298701298701,0.3246753246753247,12.662337662337661,0.0
205,0.6,50.0,0.0,DA-BALS-Stabilized,308,88.63636363636364,0.974025974025974,10.38961038961039,0.0
205,0.6,50.0,0.5,DA-BALS-NoMargin,308,88.63636363636364,1.2987012987012987,10.064935064935066,0.0
205,0.6,50.0,0.5,DA-BALS-FixedMargin,308,84.74025974025975,0.0,15.259740259740258,0.0
205,0.6,50.0,0.5,DA-BALS-Adaptive,308,86.68831168831169,0.6493506493506493,12.662337662337661,0.0
205,0.6,50.0,0.5,DA-BALS-Stabilized,308,87.98701298701299,1.2987012987012987,10.714285714285714,0.0
205,0.6,50.0,1.0,DA-BALS-NoMargin,308,87.33766233766234,2.5974025974025974,10.064935064935066,0.0
205,0.6,50.0,1.0,DA-BALS-FixedMargin,308,83.44155844155844,1.2987012987012987,15.259740259740258,0.0
205,0.6,50.0,1.0,DA-BALS-Adaptive,308,82.46753246753246,1.948051948051948,15.584415584415584,0.0
205,0.6,50.0,1.0,DA-BALS-Stabilized,308,86.68831168831169,2.5974025974025974,10.714285714285714,0.0
205,0.8,0.0,0.0,DA-BALS-NoMargin,377,87.0026525198939,0.7957559681697612,12.20159151193634,0.0
205,0.8,0.0,0.0,DA-BALS-FixedMargin,377,81.9628647214854,0.5305039787798408,17.50663129973475,0.0
205,0.8,0.0,0.0,DA-BALS-Adaptive,377,85.14588859416446,0.5305039787798408,14.323607427055704,0.0
205,0.8,0.0,0.0,DA-BALS-Stabilized,377,86.73740053050398,0.7957559681697612,12.46684350132626,0.0
205,0.8,0.0,0.5,DA-BALS-NoMargin,377,86.47214854111405,1.3262599469496021,12.20159151193634,0.0
205,0.8,0.0,0.5,DA-BALS-FixedMargin,377,82.22811671087533,0.2652519893899204,17.50663129973475,0.0
205,0.8,0.0,0.5,DA-BALS-Adaptive,377,84.61538461538461,0.2652519893899204,15.119363395225463,0.0
205,0.8,0.0,0.5,DA-BALS-Stabilized,377,86.20689655172413,1.0610079575596816,12.73209549071618,0.0
205,0.8,0.0,1.0,DA-BALS-NoMargin,377,85.14588859416446,2.3872679045092835,12.46684350132626,0.0
205,0.8,0.0,1.0,DA-BALS-FixedMargin,377,80.90185676392572,1.3262599469496021,17.771883289124666,0.0
205,0.8,0.0,1.0,DA-BALS-Adaptive,377,81.16710875331566,1.0610079575596816,17.771883289124666,0.0
205,0.8,0.0,1.0,DA-BALS-Stabilized,377,84.61538461538461,2.122015915119363,13.262599469496022,0.0
205,0.8,10.0,0.0,DA-BALS-NoMargin,377,87.0026525198939,0.7957559681697612,12.20159151193634,0.0
205,0.8,10.0,0.0,DA-BALS-FixedMargin,377,81.9628647214854,0.5305039787798408,17.50663129973475,0.0
205,0.8,10.0,0.0,DA-BALS-Adaptive,377,85.14588859416446,0.5305039787798408,14.323607427055704,0.0
205,0.8,10.0,0.0,DA-BALS-Stabilized,377,86.73740053050398,0.7957559681697612,12.46684350132626,0.0
205,0.8,10.0,0.5,DA-BALS-NoMargin,377,86.47214854111405,1.3262599469496021,12.20159151193634,0.0
205,0.8,10.0,0.5,DA-BALS-FixedMargin,377,82.22811671087533,0.2652519893899204,17.50663129973475,0.0
205,0.8,10.0,0.5,DA-BALS-Adaptive,377,84.61538461538461,0.2652519893899204,15.119363395225463,0.0
205,0.8,10.0,0.5,DA-BALS-Stabilized,377,86.20689655172413,1.0610079575596816,12.73209549071618,0.0
205,0.8,10.0,1.0,DA-BALS-NoMargin,377,85.14588859416446,2.6525198938992043,12.20159151193634,0.0
205,0.8,10.0,1.0,DA-BALS-FixedMargin,377,80.90185676392572,1.5915119363395225,17.50663129973475,0.0
205,0.8,10.0,1.0,DA-BALS-Adaptive,377,79.57559681697613,1.3262599469496021,19.098143236074268,0.0
205,0.8,10.0,1.0,DA-BALS-Stabilized,377,84.61538461538461,2.3872679045092835,12.9973474801061,0.0
205,0.8,50.0,0.0,DA-BALS-NoMargin,377,87.0026525198939,0.7957559681697612,12.20159151193634,0.0
205,0.8,50.0,0.0,DA-BALS-FixedMargin,377,81.9628647214854,0.5305039787798408,17.50663129973475,0.0
205,0.8,50.0,0.0,DA-BALS-Adaptive,377,85.14588859416446,0.5305039787798408,14.323607427055704,0.0
205,0.8,50.0,0.0,DA-BALS-Stabilized,377,86.73740053050398,0.7957559681697612,12.46684350132626,0.0
205,0.8,50.0,0.5,DA-BALS-NoMargin,377,86.47214854111405,1.3262599469496021,12.20159151193634,0.0
205,0.8,50.0,0.5,DA-BALS-FixedMargin,377,82.22811671087533,0.2652519893899204,17.50663129973475,0.0
205,0.8,50.0,0.5,DA-BALS-Adaptive,377,84.61538461538461,0.2652519893899204,15.119363395225463,0.0
205,0.8,50.0,0.5,DA-BALS-Stabilized,377,86.20689655172413,1.0610079575596816,12.73209549071618,0.0
205,0.8,50.0,1.0,DA-BALS-NoMargin,377,85.14588859416446,2.6525198938992043,12.20159151193634,0.0
205,0.8,50.0,1.0,DA-BALS-FixedMargin,377,80.90185676392572,1.5915119363395225,17.50663129973475,0.0
205,0.8,50.0,1.0,DA-BALS-Adaptive,377,79.57559681697613,1.3262599469496021,19.098143236074268,0.0
205,0.8,50.0,1.0,DA-BALS-Stabilized,377,84.61538461538461,2.3872679045092835,12.9973474801061,0.0
205,1.0,0.0,0.0,DA-BALS-NoMargin,508,80.11811023622047,0.39370078740157477,19.488188976377952,0.0
205,1.0,0.0,0.0,DA-BALS-FixedMargin,508,75.98425196850394,0.0,24.015748031496063,0.0
205,1.0,0.0,0.0,DA-BALS-Adaptive,508,79.13385826771653,0.19685039370078738,20.669291338582678,0.0
205,1.0,0.0,0.0,DA-BALS-Stabilized,508,80.11811023622047,0.39370078740157477,19.488188976377952,0.0
205,1.0,0.0,0.5,DA-BALS-NoMargin,508,78.74015748031496,1.7716535433070866,19.488188976377952,0.0
205,1.0,0.0,0.5,DA-BALS-FixedMargin,508,75.59055118110236,0.39370078740157477,24.015748031496063,0.0
205,1.0,0.0,0.5,DA-BALS-Adaptive,508,76.5748031496063,0.984251968503937,22.440944881889763,0.0
205,1.0,0.0,0.5,DA-BALS-Stabilized,508,78.74015748031496,1.3779527559055118,19.88188976377953,0.0
205,1.0,0.0,1.0,DA-BALS-NoMargin,508,76.96850393700787,3.149606299212598,19.88188976377953,0.0
205,1.0,0.0,1.0,DA-BALS-FixedMargin,508,74.01574803149606,1.574803149606299,24.409448818897637,0.0
205,1.0,0.0,1.0,DA-BALS-Adaptive,508,67.71653543307087,1.574803149606299,30.708661417322837,0.0
205,1.0,0.0,1.0,DA-BALS-Stabilized,508,76.77165354330708,2.559055118110236,20.669291338582678,0.0
205,1.0,10.0,0.0,DA-BALS-NoMargin,508,80.11811023622047,0.39370078740157477,19.488188976377952,0.0
205,1.0,10.0,0.0,DA-BALS-FixedMargin,508,75.98425196850394,0.0,24.015748031496063,0.0
205,1.0,10.0,0.0,DA-BALS-Adaptive,508,79.13385826771653,0.19685039370078738,20.669291338582678,0.0
205,1.0,10.0,0.0,DA-BALS-Stabilized,508,80.11811023622047,0.39370078740157477,19.488188976377952,0.0
205,1.0,10.0,0.5,DA-BALS-NoMargin,508,78.74015748031496,1.7716535433070866,19.488188976377952,0.0
205,1.0,10.0,0.5,DA-BALS-FixedMargin,508,75.59055118110236,0.39370078740157477,24.015748031496063,0.0
205,1.0,10.0,0.5,DA-BALS-Adaptive,508,76.5748031496063,0.984251968503937,22.440944881889763,0.0
205,1.0,10.0,0.5,DA-BALS-Stabilized,508,78.74015748031496,1.3779527559055118,19.88188976377953,0.0
205,1.0,10.0,1.0,DA-BALS-NoMargin,508,76.77165354330708,3.543307086614173,19.68503937007874,0.0
205,1.0,10.0,1.0,DA-BALS-FixedMargin,508,73.81889763779527,1.968503937007874,24.21259842519685,0.0
205,1.0,10.0,1.0,DA-BALS-Adaptive,508,67.1259842519685,1.968503937007874,30.905511811023622,0.0
205,1.0,10.0,1.0,DA-BALS-Stabilized,508,76.5748031496063,2.952755905511811,20.47244094488189,0.0
205,1.0,50.0,0.0,DA-BALS-NoMargin,508,80.11811023622047,0.39370078740157477,19.488188976377952,0.0
205,1.0,50.0,0.0,DA-BALS-FixedMargin,508,75.98425196850394,0.0,24.015748031496063,0.0
205,1.0,50.0,0.0,DA-BALS-Adaptive,508,79.13385826771653,0.19685039370078738,20.669291338582678,0.0
205,1.0,50.0,0.0,DA-BALS-Stabilized,508,80.11811023622047,0.39370078740157477,19.488188976377952,0.0
205,1.0,50.0,0.5,DA-BALS-NoMargin,508,78.74015748031496,1.7716535433070866,19.488188976377952,0.0
205,1.0,50.0,0.5,DA-BALS-FixedMargin,508,75.59055118110236,0.39370078740157477,24.015748031496063,0.0
205,1.0,50.0,0.5,DA-BALS-Adaptive,508,76.5748031496063,0.984251968503937,22.440944881889763,0.0
205,1.0,50.0,0.5,DA-BALS-Stabilized,508,78.74015748031496,1.3779527559055118,19.88188976377953,0.0
205,1.0,50.0,1.0,DA-BALS-NoMargin,508,76.77165354330708,3.740157480314961,19.488188976377952,0.0
205,1.0,50.0,1.0,DA-BALS-FixedMargin,508,73.81889763779527,2.1653543307086616,24.015748031496063,0.0
205,1.0,50.0,1.0,DA-BALS-Adaptive,508,66.33858267716536,2.1653543307086616,31.496062992125985,0.0
205,1.0,50.0,1.0,DA-BALS-Stabilized,508,76.5748031496063,3.149606299212598,20.275590551181104,0.0
205,1.2,0.0,0.0,DA-BALS-NoMargin,579,74.09326424870466,1.0362694300518136,24.870466321243523,0.0
205,1.2,0.0,0.0,DA-BALS-FixedMargin,579,70.98445595854922,0.17271157167530224,28.842832469775477,0.0
205,1.2,0.0,0.0,DA-BALS-Adaptive,579,73.74784110535406,0.690846286701209,25.561312607944732,0.0
205,1.2,0.0,0.0,DA-BALS-Stabilized,579,73.92055267702936,1.0362694300518136,25.043177892918827,0.0
205,1.2,0.0,0.5,DA-BALS-NoMargin,579,73.05699481865285,2.072538860103627,24.870466321243523,0.0
205,1.2,0.0,0.5,DA-BALS-FixedMargin,579,70.29360967184802,0.690846286701209,29.015544041450774,0.0
205,1.2,0.0,0.5,DA-BALS-Adaptive,579,71.67530224525042,1.0362694300518136,27.288428324697755,0.0
205,1.2,0.0,0.5,DA-BALS-Stabilized,579,73.05699481865285,1.7271157167530224,25.215889464594127,0.0
205,1.2,0.0,1.0,DA-BALS-NoMargin,579,71.15716753022453,3.7996545768566494,25.043177892918827,0.0
205,1.2,0.0,1.0,DA-BALS-FixedMargin,579,69.08462867012089,1.8998272884283247,29.015544041450774,0.0
205,1.2,0.0,1.0,DA-BALS-Adaptive,579,67.53022452504318,1.5544041450777202,30.915371329879104,0.0
205,1.2,0.0,1.0,DA-BALS-Stabilized,579,71.32987910189983,3.281519861830743,25.38860103626943,0.0
205,1.2,10.0,0.0,DA-BALS-NoMargin,579,74.09326424870466,1.0362694300518136,24.870466321243523,0.0
205,1.2,10.0,0.0,DA-BALS-FixedMargin,579,70.98445595854922,0.17271157167530224,28.842832469775477,0.0
205,1.2,10.0,0.0,DA-BALS-Adaptive,579,73.74784110535406,0.690846286701209,25.561312607944732,0.0
205,1.2,10.0,0.0,DA-BALS-Stabilized,579,73.92055267702936,1.0362694300518136,25.043177892918827,0.0
205,1.2,10.0,0.5,DA-BALS-NoMargin,579,73.05699481865285,2.072538860103627,24.870466321243523,0.0
205,1.2,10.0,0.5,DA-BALS-FixedMargin,579,70.29360967184802,0.8635578583765112,28.842832469775477,0.0
205,1.2,10.0,0.5,DA-BALS-Adaptive,579,71.67530224525042,1.2089810017271159,27.11571675302245,0.0
205,1.2,10.0,0.5,DA-BALS-Stabilized,579,73.05699481865285,1.7271157167530224,25.215889464594127,0.0
205,1.2,10.0,1.0,DA-BALS-NoMargin,579,70.98445595854922,4.145077720207254,24.870466321243523,0.0
205,1.2,10.0,1.0,DA-BALS-FixedMargin,579,68.9119170984456,2.2452504317789295,28.842832469775477,0.0
205,1.2,10.0,1.0,DA-BALS-Adaptive,579,67.53022452504318,2.072538860103627,30.397236614853195,0.0
205,1.2,10.0,1.0,DA-BALS-Stabilized,579,71.15716753022453,3.6269430051813467,25.215889464594127,0.0
205,1.2,50.0,0.0,DA-BALS-NoMargin,579,74.09326424870466,1.0362694300518136,24.870466321243523,0.0
205,1.2,50.0,0.0,DA-BALS-FixedMargin,579,70.98445595854922,0.17271157167530224,28.842832469775477,0.0
205,1.2,50.0,0.0,DA-BALS-Adaptive,579,73.74784110535406,0.690846286701209,25.561312607944732,0.0
205,1.2,50.0,0.0,DA-BALS-Stabilized,579,73.92055267702936,1.0362694300518136,25.043177892918827,0.0
205,1.2,50.0,0.5,DA-BALS-NoMargin,579,73.05699481865285,2.072538860103627,24.870466321243523,0.0
205,1.2,50.0,0.5,DA-BALS-FixedMargin,579,70.29360967184802,0.8635578583765112,28.842832469775477,0.0
205,1.2,50.0,0.5,DA-BALS-Adaptive,579,71.67530224525042,1.2089810017271159,27.11571675302245,0.0
205,1.2,50.0,0.5,DA-BALS-Stabilized,579,73.05699481865285,1.7271157167530224,25.215889464594127,0.0
205,1.2,50.0,1.0,DA-BALS-NoMargin,579,70.98445595854922,4.145077720207254,24.870466321243523,0.0
205,1.2,50.0,1.0,DA-BALS-FixedMargin,579,68.9119170984456,2.2452504317789295,28.842832469775477,0.0
205,1.2,50.0,1.0,DA-BALS-Adaptive,579,67.53022452504318,2.072538860103627,30.397236614853195,0.0
205,1.2,50.0,1.0,DA-BALS-Stabilized,579,71.15716753022453,3.6269430051813467,25.215889464594127,0.0
206,0.2,0.0,0.0,DA-BALS-NoMargin,103,96.11650485436894,2.912621359223301,0.9708737864077669,0.0
206,0.2,0.0,0.0,DA-BALS-FixedMargin,103,92.23300970873787,0.9708737864077669,6.796116504854369,0.0
206,0.2,0.0,0.0,DA-BALS-Adaptive,103,94.1747572815534,1.9417475728155338,3.8834951456310676,0.0
206,0.2,0.0,0.0,DA-BALS-Stabilized,103,96.11650485436894,1.9417475728155338,1.9417475728155338,0.0
206,0.2,0.0,0.5,DA-BALS-NoMargin,103,97.0873786407767,1.9417475728155338,0.9708737864077669,0.0
206,0.2,0.0,0.5,DA-BALS-FixedMargin,103,92.23300970873787,0.9708737864077669,6.796116504854369,0.0
206,0.2,0.0,0.5,DA-BALS-Adaptive,103,93.20388349514563,0.9708737864077669,5.825242718446602,0.0
206,0.2,0.0,0.5,DA-BALS-Stabilized,103,96.11650485436894,1.9417475728155338,1.9417475728155338,0.0
206,0.2,0.0,1.0,DA-BALS-NoMargin,103,94.1747572815534,1.9417475728155338,3.8834951456310676,0.0
206,0.2,0.0,1.0,DA-BALS-FixedMargin,103,88.3495145631068,1.9417475728155338,9.70873786407767,0.0
206,0.2,0.0,1.0,DA-BALS-Adaptive,103,89.32038834951457,1.9417475728155338,8.737864077669903,0.0
206,0.2,0.0,1.0,DA-BALS-Stabilized,103,93.20388349514563,1.9417475728155338,4.854368932038835,0.0
206,0.2,10.0,0.0,DA-BALS-NoMargin,103,96.11650485436894,2.912621359223301,0.9708737864077669,0.0
206,0.2,10.0,0.0,DA-BALS-FixedMargin,103,92.23300970873787,0.9708737864077669,6.796116504854369,0.0
206,0.2,10.0,0.0,DA-BALS-Adaptive,103,94.1747572815534,1.9417475728155338,3.8834951456310676,0.0
206,0.2,10.0,0.0,DA-BALS-Stabilized,103,96.11650485436894,1.9417475728155338,1.9417475728155338,0.0
206,0.2,10.0,0.5,DA-BALS-NoMargin,103,97.0873786407767,1.9417475728155338,0.9708737864077669,0.0
206,0.2,10.0,0.5,DA-BALS-FixedMargin,103,92.23300970873787,0.9708737864077669,6.796116504854369,0.0
206,0.2,10.0,0.5,DA-BALS-Adaptive,103,88.3495145631068,0.9708737864077669,10.679611650485436,0.0
206,0.2,10.0,0.5,DA-BALS-Stabilized,103,96.11650485436894,1.9417475728155338,1.9417475728155338,0.0
206,0.2,10.0,1.0,DA-BALS-NoMargin,103,94.1747572815534,4.854368932038835,0.9708737864077669,0.0
206,0.2,10.0,1.0,DA-BALS-FixedMargin,103,88.3495145631068,4.854368932038835,6.796116504854369,0.0
206,0.2,10.0,1.0,DA-BALS-Adaptive,103,60.19417475728155,0.9708737864077669,38.83495145631068,0.0
206,0.2,10.0,1.0,DA-BALS-Stabilized,103,93.20388349514563,4.854368932038835,1.9417475728155338,0.0
206,0.2,50.0,0.0,DA-BALS-NoMargin,103,96.11650485436894,2.912621359223301,0.9708737864077669,0.0
206,0.2,50.0,0.0,DA-BALS-FixedMargin,103,92.23300970873787,0.9708737864077669,6.796116504854369,0.0
206,0.2,50.0,0.0,DA-BALS-Adaptive,103,94.1747572815534,1.9417475728155338,3.8834951456310676,0.0
206,0.2,50.0,0.0,DA-BALS-Stabilized,103,96.11650485436894,1.9417475728155338,1.9417475728155338,0.0
206,0.2,50.0,0.5,DA-BALS-NoMargin,103,97.0873786407767,1.9417475728155338,0.9708737864077669,0.0
206,0.2,50.0,0.5,DA-BALS-FixedMargin,103,92.23300970873787,0.9708737864077669,6.796116504854369,0.0
206,0.2,50.0,0.5,DA-BALS-Adaptive,103,88.3495145631068,0.9708737864077669,10.679611650485436,0.0
206,0.2,50.0,0.5,DA-BALS-Stabilized,103,96.11650485436894,1.9417475728155338,1.9417475728155338,0.0
206,0.2,50.0,1.0,DA-BALS-NoMargin,103,94.1747572815534,4.854368932038835,0.9708737864077669,0.0
206,0.2,50.0,1.0,DA-BALS-FixedMargin,103,88.3495145631068,4.854368932038835,6.796116504854369,0.0
206,0.2,50.0,1.0,DA-BALS-Adaptive,103,61.165048543689316,0.9708737864077669,37.86407766990291,0.0
206,0.2,50.0,1.0,DA-BALS-Stabilized,103,93.20388349514563,4.854368932038835,1.9417475728155338,0.0
206,0.4,0.0,0.0,DA-BALS-NoMargin,210,91.9047619047619,0.0,8.095238095238095,0.0
206,0.4,0.0,0.0,DA-BALS-FixedMargin,210,89.04761904761904,0.0,10.952380952380953,0.0
206,0.4,0.0,0.0,DA-BALS-Adaptive,210,90.47619047619048,0.0,9.523809523809524,0.0
206,0.4,0.0,0.0,DA-BALS-Stabilized,210,91.42857142857143,0.0,8.571428571428571,0.0
206,0.4,0.0,0.5,DA-BALS-NoMargin,210,91.42857142857143,0.4761904761904762,8.095238095238095,0.0
206,0.4,0.0,0.5,DA-BALS-FixedMargin,210,89.04761904761904,0.0,10.952380952380953,0.0
206,0.4,0.0,0.5,DA-BALS-Adaptive,210,90.95238095238095,0.0,9.047619047619047,0.0
206,0.4,0.0,0.5,DA-BALS-Stabilized,210,91.42857142857143,0.0,8.571428571428571,0.0
206,0.4,0.0,1.0,DA-BALS-NoMargin,210,90.95238095238095,0.9523809523809524,8.095238095238095,0.0
206,0.4,0.0,1.0,DA-BALS-FixedMargin,210,89.04761904761904,0.0,10.952380952380953,0.0
206,0.4,0.0,1.0,DA-BALS-Adaptive,210,90.0,0.4761904761904762,9.523809523809524,0.0
206,0.4,0.0,1.0,DA-BALS-Stabilized,210,90.95238095238095,0.4761904761904762,8.571428571428571,0.0
206,0.4,10.0,0.0,DA-BALS-NoMargin,210,91.9047619047619,0.0,8.095238095238095,0.0
206,0.4,10.0,0.0,DA-BALS-FixedMargin,210,89.04761904761904,0.0,10.952380952380953,0.0
206,0.4,10.0,0.0,DA-BALS-Adaptive,210,90.47619047619048,0.0,9.523809523809524,0.0
206,0.4,10.0,0.0,DA-BALS-Stabilized,210,91.42857142857143,0.0,8.571428571428571,0.0
206,0.4,10.0,0.5,DA-BALS-NoMargin,210,91.42857142857143,0.4761904761904762,8.095238095238095,0.0
206,0.4,10.0,0.5,DA-BALS-FixedMargin,210,89.04761904761904,0.0,10.952380952380953,0.0
206,0.4,10.0,0.5,DA-BALS-Adaptive,210,90.95238095238095,0.0,9.047619047619047,0.0
206,0.4,10.0,0.5,DA-BALS-Stabilized,210,91.42857142857143,0.0,8.571428571428571,0.0
206,0.4,10.0,1.0,DA-BALS-NoMargin,210,90.95238095238095,0.9523809523809524,8.095238095238095,0.0
206,0.4,10.0,1.0,DA-BALS-FixedMargin,210,89.04761904761904,0.0,10.952380952380953,0.0
